date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,milk and dairy,Milk,81,L,actual,Retail,NPR,110,0.9
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,210,1.73
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,155,1.27
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,130,1.07
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,125,1.03
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,400,3.29
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,135,1.11
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,65,0.53
2020-06-15,Province No. 4,KASKI,Pokhara,3845,28.21,83.99,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,50,0.41
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,40,0.33
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,54,0.44
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,350,2.88
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,milk and dairy,Milk,81,L,actual,Retail,NPR,82.5,0.68
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,215,1.77
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,157.5,1.29
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,97.5,0.8
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,350,2.88
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,225,1.85
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,90,0.74
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,17.5,0.14
2020-06-15,Province No. 5,BANKE,Nepalgunj,3895,28.06,81.65,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,52.5,0.43
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,50,0.41
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,55,0.45
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,70,0.58
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,480,3.95
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,milk and dairy,Milk,81,L,actual,Retail,NPR,70,0.58
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,170,1.4
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,150,1.23
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,150,1.23
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,280,2.3
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,100,0.82
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,40,0.33
2020-06-15,Province No. 5,ROLPA,Liwang,3894,28.34,82.63,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,50,0.41
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,42,0.35
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,45,0.37
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,52,0.43
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,15,0.12
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,350,2.88
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,milk and dairy,Milk,81,L,actual,Retail,NPR,90,0.74
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,190,1.56
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,160,1.32
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,150,1.23
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,150,1.23
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,250,2.06
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,100,0.82
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,35,0.29
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Oranges,360,KG,actual,Retail,NPR,140,1.15
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,30,0.25
2020-06-15,Province No. 5,RUPANDEHI,Bhairahawa,3887,27.5,83.44,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,70,0.58
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,35,0.29
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,80,0.66
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,100,0.82
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,20,0.16
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,260,2.14
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,200,1.64
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,250,2.06
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,200,1.64
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,100,0.82
2020-06-15,Province No. 6,DOLPA,Dunai,3851,28.93,82.87,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,200,1.64
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,90,0.74
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,180,1.48
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,200,1.64
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,160,1.32
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,milk and dairy,Milk,81,L,actual,Retail,NPR,100,0.82
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,255,2.1
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,215,1.77
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,300,2.47
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,300,2.47
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,250,2.06
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,270,2.22
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,vegetables and fruits,Oranges,360,KG,actual,Retail,NPR,300,2.47
2020-06-15,Province No. 6,HUMLA,Simikot,3859,30.13,81.92,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,175,1.44
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,32.5,0.27
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,50,0.41
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,65,0.53
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,56,0.46
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,15,0.12
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,490,4.03
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,milk and dairy,Milk,81,L,actual,Retail,NPR,90,0.74
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,210,1.73
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,127.5,1.05
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,142.5,1.17
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,120,0.99
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,300,2.47
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,35,0.29
2020-06-15,Province No. 6,JUMLA,Jumla Khalanga,3854,29.3,82.15,vegetables and fruits,Tomatoes,114,KG,actual,Retail,NPR,120,0.99
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,35,0.29
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,70,0.58
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,62.5,0.51
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,20,0.16
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,650,5.34
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,575,4.73
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,milk and dairy,Milk,81,L,actual,Retail,NPR,115,0.95
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,200,1.64
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,140,1.15
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,115,0.95
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,162.5,1.34
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,140,1.15
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,100,0.82
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,163.5,1.34
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,55,0.45
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,vegetables and fruits,Oranges,360,KG,actual,Retail,NPR,180,1.48
2020-06-15,Province No. 6,MUGU,Gamgadhi,3852,29.53,82.17,vegetables and fruits,Pumpkin,412,KG,actual,Retail,NPR,100,0.82
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,cereals and tubers,Rice (coarse),60,KG,actual,Retail,NPR,50,0.41
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,NPR,45,0.37
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,56,0.46
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,13,0.11
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,"meat, fish and eggs",Fish,139,KG,actual,Retail,NPR,700,5.76
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,milk and dairy,Milk,81,L,actual,Retail,NPR,80,0.66
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,195,1.6
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,140,1.15
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,120,0.99
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,pulses and nuts,Peanut,174,KG,actual,Retail,NPR,400,3.29
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,vegetables and fruits,Apples,345,KG,actual,Retail,NPR,250,2.06
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,100,0.82
2020-06-15,Province No. 6,RUKUM_W,Musikot,3858,28.61,82.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,20,0.16
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,cereals and tubers,Potatoes (red),336,KG,actual,Retail,NPR,47.5,0.39
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,cereals and tubers,Wheat flour,58,KG,actual,Retail,NPR,50,0.41
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,NPR,13.5,0.11
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,NPR,330,2.71
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,milk and dairy,Milk,81,L,actual,Retail,NPR,72.5,0.6
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,oil and fats,Oil (mustard),228,L,actual,Retail,NPR,182.5,1.5
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,oil and fats,Oil (soybean),306,L,actual,Retail,NPR,150,1.23
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,pulses and nuts,Beans (black),85,KG,actual,Retail,NPR,140,1.15
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,pulses and nuts,Chickpeas,244,KG,actual,Retail,NPR,107.5,0.88
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,pulses and nuts,Lentils (broken),335,KG,actual,Retail,NPR,122.5,1.01
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,vegetables and fruits,Bananas,254,Dozen,actual,Retail,NPR,110,0.9
2020-06-15,Province No. 6,SURKHET,Birendranagar,3848,28.6,81.64,vegetables and fruits,Cabbage,181,KG,actual,Retail,NPR,30,0.25
